articleNo,articleName,tradeTypeName,dealOrWarrantPrc,rentPrc,floorInfo,area1,area2,direction,articleConfirmYmd,articleFeatureDesc,realtorName,realtorId
2530745855,더샵송도센텀하이브,월세,"2,000",150,16/29,131,62,남서향,20250609,풀에어컨 호수뷰  입주협의 좋은매물,랜드365부동산공인중개사사무소,p8330365
2530829248,더샵송도센텀하이브,월세,"1,500",140,22/29,131,62,남서향,20250609,복층2룸hi. 전입x 부가세별도. 시원한 호수뷰. 거실 테라스,송도하이부동산공인중개사사무소,thdehgkdl
2530828450,더샵송도센텀하이브,월세,"2,000",140,21/29,136,64,북동향,20250609,복층2룸hi. 전입x 부가세별도. 센파공원뷰. 여유 수납공간. 테라스,송도하이부동산공인중개사사무소,thdehgkdl
2530740461,더샵송도센텀하이브,월세,"2,000",130,15/29,136,64,남향,20250609,전망  굿. 복층. 전입 불가. 부별. 수납공간 많음,우대표공인중개사사무소,
2530736171,더샵송도센텀하이브,월세,"2,000",150,28/29,133,63,북동향,20250609,"전입X,부별,티비,냉장고,세탁기,건조기,전자레인지,침대,소파다양한옵션",수정부동산공인중개사사무소,sjaj1001
2530689424,더샵송도센텀하이브,전세,"2억 9,000",,24/29,136,64,남동향,20250609,"센팍뷰가 멋져요,에어컨풀,복층형,국제업무지구역 초역세권",SK금메달부동산공인중개사사무소,k8339933
2530680639,더샵송도센텀하이브,월세,"1,500",120,19/29,130,62,남서향,20250609,"시티뷰,방2,복층,첫입주,전입불가,사업자,부가세별도,더블역세권",명가공인중개사사무소,smg8878
2530682196,더샵송도센텀하이브,월세,"2,000",130,13/29,133,63,남향,20250609,"전입가능,시티뷰,남향,더블역세권,방2화2,복층,첫입주",명가공인중개사사무소,smg8878
2530666742,더샵송도센텀하이브,월세,"1,000",130,13/29,131,62,남서향,20250609,사업자 부별 호수뷰 서향 방이 긴 타입,스카이투유공인중개사사무소,twoyoo_sd
2530682635,더샵송도센텀하이브,전세,"2억 7,000",,14/29,132,63,북동향,20250609,"무융자,시티뷰,더블역세권,방2화2,복층,첫입주",명가공인중개사사무소,smg8878
2530681656,더샵송도센텀하이브,월세,"2,000",130,14/29,132,63,동향,20250609,"o사이다o 거실이 넓은 집, 부가세 포함된 가격, 역세권 핫한 오피스텔",송도사이다공인중개사사무소,infor7979
2532968410,더샵송도센텀하이브,매매,"5억 1,240",,28/29,133,63,남동향,20250619,"피5000, 2룸 복층타입, 전철역 센트럴파크 인접",부동산신화공인중개사사무소,a8311689
2532475979,더샵송도센텀하이브,월세,"1,000",125,13/29,133,63,남동향,20250617,저렴한 임대료 편리한 주변 인프라 센텀하이브 오피스텔로 옮겨보세요,부동산대통령공인중개사사무소,8813004
2532872933,더샵송도센텀하이브,월세,"1,500",130,24/29,136,64,북동향,20250618,40B l 거실확장 l 초역세권 l 신혼부부 추천 l 조율의 달인,송도부동산달인공인중개사사무소,oasi7979
2532467898,더샵송도센텀하이브,월세,"1,000",115,14/29,132,63,북서향,20250617,저렴한 임대료 편리한 주변 인프라 센텀하이브 오피스텔로 옮겨보세요,부동산대통령공인중개사사무소,8813004
2532551529,더샵송도센텀하이브,월세,"1,500",115,22/29,133,63,북서향,20250617,저렴한 임대료 편리한 주변 인프라 센텀하이브 오피스텔로 옮겨보세요,부동산대통령공인중개사사무소,8813004
2531875739,더샵송도센텀하이브,전세,"2억 5,000",,중/29,132,63,남서향,20250613,전입 가능한 호실로 융자없는 집입니다,타워공인중개사사무소,a4330020
2532547895,더샵송도센텀하이브,월세,"2,000",120,18/29,133,63,북동향,20250617,저렴한 임대료 편리한 주변 인프라 센텀하이브 오피스텔로 옮겨보세요,부동산대통령공인중개사사무소,8813004
2532549975,더샵송도센텀하이브,월세,"1,000",115,12/29,133,63,북서향,20250617,저렴한 임대료 편리한 주변 인프라 센텀하이브 오피스텔로 옮겨보세요,부동산대통령공인중개사사무소,8813004
2532539219,더샵송도센텀하이브,월세,"2,000",120,21/29,133,63,북서향,20250617,저렴한 임대료 편리한 주변 인프라 센텀하이브 오피스텔로 옮겨보세요,부동산대통령공인중개사사무소,8813004
2531845057,더샵송도센텀하이브,월세,"2,000",140,고/29,136,64,남동향,20250613,"복층형구조의 테라스, 양창구조라 개방감 최상, 5월입주 시작.",정다운센텀공인중개사사무소,mulyou0000
2532545823,더샵송도센텀하이브,월세,"2,000",115,13/29,131,62,북동향,20250617,저렴한 임대료 편리한 주변 인프라 센텀하이브 오피스텔로 옮겨보세요,부동산대통령공인중개사사무소,8813004
2532542929,더샵송도센텀하이브,월세,"2,000",120,15/29,136,64,북서향,20250617,저렴한 임대료 편리한 주변 인프라 센텀하이브 오피스텔로 옮겨보세요,부동산대통령공인중개사사무소,8813004
2531842127,더샵송도센텀하이브,월세,"2,000",140,고/29,133,63,북향,20250613,"따뜻한 봄 입주, 임대분 좋은 세대, 가격조정 가능해요",정다운센텀공인중개사사무소,mulyou0000
2531840996,더샵송도센텀하이브,월세,"2,000",140,고/29,133,63,서향,20250613,"첫 신축, 역세권 상권 편의, 복층형 테라스, 업무시설 가능해요",정다운센텀공인중개사사무소,mulyou0000
2534070092,더샵송도센텀하이브,월세,"1,500",130,고/29,132,63,북동향,20250624,사업자 부가세별도 냉장고 세탁기 커텐되어있어요 신규입주단지,송도메카공인중개사사무소,pkr1201
2534075828,더샵송도센텀하이브,전세,"2억 4,000",,고/29,136,64,북서향,20250624,신규입주단지 전입가능 빠른입주가능 건조기와 세탁기 추가,송도메카공인중개사사무소,pkr1201
2531840889,더샵송도센텀하이브,매매,5억 120,,21/29,136,64,남서향,20250613,"무피,호수뷰,역세권 최고입지, 가격협의가능함 ",해든공인중개사사무소,hadden8949
2534064827,더샵송도센텀하이브,전세,"2억 5,000",,고/29,131,62,북동향,20250624,신규입주단지 2룸과 복층구조 주소전입가능 전철역세권,송도메카공인중개사사무소,pkr1201
2534044760,더샵송도센텀하이브,월세,"5,000",100,고/29,132,63,남서향,20250624,주소전입가능 국제업무단지역앞 신규입주단지  복층형,송도메카공인중개사사무소,pkr1201
2532449254,더샵송도센텀하이브,매매,5억 120,,21/29,136,64,남서향,20250616,"부가세반환, 호수뷰, 복층2룸 넓은거실, 협의가능",송도로얄공인중개사사무소,mo4611
2531921125,더샵송도센텀하이브,월세,"2,000",130,고/29,133,63,남동향,20250613,복층투룸 I 거실확장형 I 신축오피스텔 I 부가세별도 I 역세권,흙부동산공인중개사사무소,insookgi-999
2532446677,더샵송도센텀하이브,월세,"2,000",115,19/29,131,62,북서향,20250616,저렴한 임대료 편리한 주변 인프라 센텀하이브 오피스텔로 옮겨보세요,부동산대통령공인중개사사무소,8813004
2532444579,더샵송도센텀하이브,월세,"2,000",120,20/29,132,63,남서향,20250616,저렴한 임대료 편리한 주변 인프라 센텀하이브 오피스텔로 옮겨보세요,부동산대통령공인중개사사무소,8813004
2532459627,더샵송도센텀하이브,매매,"4억 2,620",,21/29,128,61,서향,20250616,"부가세반환,사업자물건. 초역세권 신축 복층2룸. 분양가저렴한 타입.",송도로얄공인중개사사무소,mo4611
2531845458,더샵송도센텀하이브,월세,"2,000",130,중/29,133,63,남동향,20250613,"입주협의, 전입신고가능, 센트럴파크역, 신규오피스텔 투룸, 복층형",흙부동산공인중개사사무소,insookgi-999
2532465041,더샵송도센텀하이브,월세,"2,000",120,11/29,132,63,북서향,20250616,저렴한 임대료 편리한 주변 인프라 센텀하이브 오피스텔로 옮겨보세요,부동산대통령공인중개사사무소,8813004
2533342341,더샵송도센텀하이브,전세,"2억 2,000",,고/29,131,62,북동향,20250620,"2룸 복층 시티뻥뷰, 전세권설정 더블역세권 전입X",부동산다름공인중개사사무소,7kbj169
2532656254,더샵송도센텀하이브,월세,"2,000",120,11/29,131,62,북동향,20250617,전입가능,송도희망부동산공인중개사사무소,a8336464
2532463494,더샵송도센텀하이브,월세,"2,000",120,14/29,132,63,북동향,20250616,저렴한 임대료 편리한 주변 인프라 센텀하이브 오피스텔로 옮겨보세요,부동산대통령공인중개사사무소,8813004
2533823691,더샵송도센텀하이브,월세,"2,000",120,중/29,136,64,남동향,20250623,단단. 전입불가 역세권신축복층 투룸 가성비좋아요.,단단(834-4500)공인중개사사무소,dandan8344500
2533772594,더샵송도센텀하이브,월세,"2,000",140,중/29,131,62,북동향,20250623,탁트인 시티뷰북동향타일줄눈입주청소,㈜에이티부동산중개법인,m8137777
2533855435,더샵송도센텀하이브,매매,"4억 3,011",,중/29,133,63,남서향,20250623,단단 계약금포기 부가세환급 아라공원 영구조망호수뷰 추가조율협의,단단(834-4500)공인중개사사무소,dandan8344500
2532448182,더샵송도센텀하이브,월세,"2,000",110,22/29,133,63,남동향,20250616,사업자유 20호센트럴파크뷰 좋아요 역세권  ,송도매니아공인중개사사무소,i8589190
2532311653,더샵송도센텀하이브,월세,"1,000",125,20/29,132,63,남동향,20250616,풀에어컨  일반임대사업자 전입 X,대방정문부동산공인중개사사무소,s8597707
2531682455,더샵송도센텀하이브,월세,"2,000",140,중/29,132,63,남향,20250612,"시티뷰,남향,더블역세권,방2화2,복층,첫입주,전입불가,부가세별도,사업자",명가공인중개사사무소,smg8878
2531664394,더샵송도센텀하이브,월세,"2,000",120,중/29,132,63,남동향,20250612,"풀에어컨,즉시입주가능 보증금조정가능 신축 첫 입주",세븐공인중개사사무소,dmswjd112582
2531384005,더샵송도센텀하이브,월세,"1,000",120,고/29,132,63,북동향,20250611,"시원한 고층 센팍뷰,일임사 전입X ,역세권 생활편리",스카이라인부동산공인중개사사무소,skylinesongdo
2531111999,더샵송도센텀하이브,전세,"2억 4,000",,중/29,132,63,북동향,20250610,"융무,희소성다락방,주변오피스운집으로편리한연계,호수뷰,넉넉한수납",당근공인중개사사무소,carrot1091
2530751971,더샵송도센텀하이브,월세,"1,500",100,고/29,133,63,남서향,20250609,"호수뷰가 보이는 따뜻한세대, 보증금 조절가능, 단기, 테라스유.",정다운센텀공인중개사사무소,mulyou0000
2531875466,더샵송도센텀하이브,월세,"2,000",130,18/29,136,64,남동향,20250613,"사거리대로변 사통팔달 위치,  센트럴파크역 도보5분,다락방 있음.",지음부동산공인중개사사무소,
2530871105,더샵송도센텀하이브,전세,"2억 5,000",,고/29,136,64,남서향,20250609,"첫입주,뻥뷰,개방감좋은 높은 층고,복층구조,전입가능,수납공간넉넉",송일부동산공인중개사사무소,songdoreal
2530739677,더샵송도센텀하이브,전세,"2억 8,000",,28/29,131,62,북동향,20250609,"융무,전입가능,신축,첫입주,2룸복층,수납많은다락",수정부동산공인중개사사무소,sjaj1001
2531681377,더샵송도센텀하이브,매매,"4억 5,070",,19/29,133,63,남동향,20250612,급매 무피 조정가능 복층형투룸 더믈역세권 최상의입지,행복드림공인중개사사무소,yookm2450
2531587024,더샵송도센텀하이브,월세,"2,000",120,18/29,136,64,남동향,20250612,전입가능. 복층투룸.화2.시티뷰,효성부동산공인중개사사무소,hddbreal
2531587741,더샵송도센텀하이브,전세,"2억 5,000",,18/29,136,64,남동향,20250612,융무.복층 투룸. 시티뷰.풀에.화2,효성부동산공인중개사사무소,hddbreal
2531448352,더샵송도센텀하이브,월세,"2,000",150,23/29,132,63,동향,20250612,"전입가능,남동향,센팍뷰,복층형.방2,화2.풀에어컨",송도황금R부동산공인중개사사무소,heygirl00523
2532643427,더샵송도센텀하이브,월세,"2,000",150,중/29,133,63,남서향,20250617,전입불가 건조기 세탁기 냉장고 설치예정  국제업무지구역 도보 5분거리,골드스카이공인중개사사무소,m8880055
2532702862,더샵송도센텀하이브,월세,"1,000",120,중/29,132,63,북동향,20250617,즉시입주가능 전입불가 사업자 국제업무지구역 도보 5분거리,골드스카이공인중개사사무소,m8880055
2532473871,더샵송도센텀하이브,월세,"2,000",130,중/29,133,63,남서향,20250617,단단우리집 역세권신축첫입주 호수뷰 전입가능,단단(834-4500)공인중개사사무소,dandan8344500
2532667494,더샵송도센텀하이브,월세,"2,000",100,고/29,131,62,남서향,20250617,전입불가 외국인가능 호수뷰,골드스카이공인중개사사무소,m8880055
2531630862,더샵송도센텀하이브,매매,"4억 2,073",,중/29,133,63,서향,20250612,"계약금포기, 추가2천, 호수뷰, 복층2룸 역세권. 혼자살기 딱 좋아요",송도로얄공인중개사사무소,mo4611
2530851148,더샵송도센텀하이브,월세,"2,000",130,중/29,136,64,남동향,20250609,센텀하이브. B3. 전입불가. 시티뷰. 센트럴파크뷰. 역세권. 복층구조,푸른솔공인중개사사무소,pureunsol8200
2536196190,더샵송도센텀하이브,매매,4억 572,,24/29,133,63,북동향,20250705,계포.부포.마피4천,대방백년공인중개사사무소,cjh1741
2536196898,더샵송도센텀하이브,월세,"2,000",120,20/29,132,63,남향,20250705,전입가능.남향.호수뷰.5천100가능,대방백년공인중개사사무소,cjh1741
2535477171,더샵송도센텀하이브,월세,"1,000",120,고/29,132,63,북동향,20250701,,송도황금R부동산공인중개사무소,heygirl00523
2533340887,더샵송도센텀하이브,전세,"2억 4,000",,27/29,136,64,북서향,20250620,융무 방2 화장실2 역세권  사이호수뷰 ,대방시그니처공인중개사사무소,a7216688
2531408057,더샵송도센텀하이브,월세,"2,000",135,중/29,131,62,북동향,20250611,,송도황금R부동산공인중개사무소,heygirl00523
2531414886,더샵송도센텀하이브,매매,"4억 4,680",,25/29,130,62,북서향,20250611,갓성비짱오피스텔.초특가.가격협의가능,송도황금R부동산공인중개사무소,heygirl00523
2531412815,더샵송도센텀하이브,매매,"4억 5,108",,21/29,136,64,남서향,20250611,남서향.특.채광조망에이급.계약금포기.부가세반환.추가협의,송도황금R부동산공인중개사무소,heygirl00523
